1.0,30.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53715705872,1
1.0,30.0,0,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53747105598,0
1.0,30.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,5.66470694542,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,5.73516201973,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,2,29,0,0,0,0,0,0,5.80214309692,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,3,29,0,0,0,0,0,0,5.88156795502,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,4,29,0,0,0,0,0,0,5.91420006752,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,5,29,0,0,0,0,0,0,5.94338512421,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,6,29,0,0,0,0,0,0,5.98739910126,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,7,29,0,0,0,0,0,0,6.03649306297,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,8,29,0,0,0,0,0,0,6.08587098122,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,9,29,0,0,0,0,0,0,6.1420519352,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,10,29,0,0,0,0,0,0,6.2221019268,0
1.0,30.0,0,1.0,0,0.0,0,0,0,0,0,1,0,0,10,29,0,0,0,0,0,0,6.24976706505,0
1.0,30.0,0,1.0,0,0.0,0,0,1,1,0,0,0,0,10,29,0,0,0,0,0,0,6.28598999977,0
1.0,30.0,0,1.0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8784580231,0
1.0,30.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13.9376380444,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,13.9948749542,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,14.0679860115,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,14.1006441116,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,14.1485369205,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,14.243060112,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,14.2433099747,0
1.0,30.0,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,14.2691850662,0
1.0,30.0,0,1.0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8539249897,0
1.0,30.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,31.9202980995,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,1,52,0,0,0,0,0,0,31.9688980579,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,2,52,0,0,0,0,0,0,32.0235950947,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,3,52,0,0,0,0,0,0,32.1578929424,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,0,1,0,0,3,52,0,0,0,0,0,0,32.2365329266,0
1.0,30.0,0,1.0,0,1.0,0,0,1,1,0,0,0,0,3,52,0,0,0,0,0,0,32.2688689232,0
1.0,30.0,0,1.0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3644931316,0
1.0,30.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,49.4235360622,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,0,49.4985511303,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,2,17,0,0,0,0,0,0,49.568007946,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,3,17,0,0,0,0,0,0,49.609965086,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,4,17,0,0,0,0,0,0,49.6723179817,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,5,17,0,0,0,0,0,0,49.7007949352,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,6,17,0,0,0,0,0,0,49.8322439194,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,7,17,0,0,0,0,0,0,49.8593349457,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,8,17,0,0,0,0,0,0,49.8965780735,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,9,17,0,0,0,0,0,0,49.9252741337,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,10,17,0,0,0,0,0,0,49.9729549885,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,11,17,0,0,0,0,0,0,49.9935319424,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,12,17,0,0,0,0,0,0,50.0460059643,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,13,17,0,0,0,0,0,0,50.118035078,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,14,17,0,0,0,0,0,0,50.1897630692,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,15,17,0,0,0,0,0,0,50.2609350681,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,16,17,0,0,0,0,0,0,50.3705821037,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,17,17,0,0,0,0,0,0,50.4140210152,0
1.0,30.0,0,1.0,0,1.0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,50.4142920971,0
1.0,30.0,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,50.4520480633,0
1.0,30.0,0,1.0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.3517560959,0
1.0,30.0,0,1.0,0,2.0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,57.4074189663,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,57.4530000687,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,2,12,0,0,0,0,0,0,57.4864749908,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,3,12,0,0,0,0,0,0,57.5403020382,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,4,12,0,0,0,0,0,0,57.5835299492,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,5,12,0,0,0,0,0,0,57.6247169971,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,6,12,0,0,0,0,0,0,57.7352740765,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,7,12,0,0,0,0,0,0,57.9641320705,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,8,12,0,0,0,0,0,0,58.0269360542,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,9,12,0,0,0,0,0,0,58.2641479969,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,10,12,0,0,0,0,0,0,58.3285429478,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,11,12,0,0,0,0,0,0,58.4799239635,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,1,0,0,0,12,12,0,0,0,0,0,0,58.5412659645,0
1.0,30.0,0,1.0,0,2.0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,58.5415179729,0
1.0,30.0,0,1.0,0,2.0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,58.5685091019,0
1.0,30.0,0,1.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9055240154,0
1.0,30.0,0,1.0,0,3.0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,63.9813089371,0
1.0,30.0,0,1.0,0,3.0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,64.0280160904,0
1.0,30.0,0,1.0,0,3.0,0,0,0,0,1,0,0,0,2,50,0,0,0,0,0,0,64.0724611282,0
1.0,30.0,0,1.0,0,3.0,0,0,0,0,1,0,0,0,3,50,0,0,0,0,0,0,64.1304709911,0
1.0,30.0,0,1.0,0,3.0,0,0,0,0,1,0,0,0,4,50,0,0,0,0,0,0,64.1698179245,0
1.0,30.0,0,1.0,0,3.0,0,0,0,0,1,0,0,0,5,50,0,0,0,0,0,0,64.3235480785,0
1.0,30.0,0,1.0,0,3.0,0,0,0,0,1,0,0,0,6,50,0,0,0,0,0,0,64.3857860565,0
1.0,30.0,0,1.0,0,3.0,0,0,0,0,1,0,0,0,7,50,0,0,0,0,0,0,64.6147699356,0
1.0,30.0,0,1.0,0,3.0,0,0,0,0,1,0,0,0,8,50,0,0,0,0,0,0,64.651610136,0
1.0,30.0,0,1.0,0,3.0,0,0,0,0,1,0,0,0,9,50,0,0,0,0,0,0,64.7613489628,0
1.0,30.0,0,1.0,0,3.0,0,0,0,0,0,1,0,0,9,50,0,0,0,0,0,0,64.8452050686,0
1.0,30.0,0,1.0,0,3.0,0,0,1,1,0,0,0,0,9,50,0,0,0,0,0,0,64.8684749603,0
1.0,30.0,0,1.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0736091137,0
1.0,30.0,0,1.0,0,4.0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,71.1565759182,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,1,41,0,0,0,0,0,0,71.263023138,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,2,41,0,0,0,0,0,0,71.2935039997,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,3,41,0,0,0,0,0,0,71.4465589523,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,4,41,0,0,0,0,0,0,71.5228910446,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,5,41,0,0,0,0,0,0,71.552382946,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,6,41,0,0,0,0,0,0,71.6111059189,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,7,41,0,0,0,0,0,0,71.6627519131,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,8,41,0,0,0,0,0,0,71.7380070686,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,9,41,0,0,0,0,0,0,71.7650830746,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,10,41,0,0,0,0,0,0,71.8225381374,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,11,41,0,0,0,0,0,0,71.8416731358,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,12,41,0,0,0,0,0,0,71.9110131264,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,13,41,0,0,0,0,0,0,71.9621720314,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,14,41,0,0,0,0,0,0,72.0178921223,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,15,41,0,0,0,0,0,0,72.0754590034,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,16,41,0,0,0,0,0,0,72.1290559769,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,17,41,0,0,0,0,0,0,72.2896010876,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,18,41,0,0,0,0,0,0,72.3273160458,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,19,41,0,0,0,0,0,0,72.3818490505,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,1,0,0,0,20,41,0,0,0,0,0,0,72.4736199379,0
1.0,30.0,0,1.0,0,4.0,0,0,0,0,0,1,0,0,20,41,0,0,0,0,0,0,72.5526459217,0
1.0,30.0,0,1.0,0,4.0,0,0,1,1,0,0,0,0,20,41,0,0,0,0,0,0,72.5850601196,0
1.0,30.0,0,1.0,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7536690235,0
1.0,30.0,0,1.0,0,5.0,0,1,0,0,0,0,0,0,0,55,0,0,0,0,0,0,78.8131170273,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,1,55,0,0,0,0,0,0,78.9919629097,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,2,55,0,0,0,0,0,0,79.025537014,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,3,55,0,0,0,0,0,0,79.155313015,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,4,55,0,0,0,0,0,0,79.2552111149,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,5,55,0,0,0,0,0,0,79.318901062,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,6,55,0,0,0,0,0,0,79.4793961048,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,7,55,0,0,0,0,0,0,79.5553851128,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,8,55,0,0,0,0,0,0,79.6062059402,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,9,55,0,0,0,0,0,0,79.6520290375,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,10,55,0,0,0,0,0,0,79.8388190269,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,11,55,0,0,0,0,0,0,79.9031751156,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,12,55,0,0,0,0,0,0,79.9469981194,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,13,55,0,0,0,0,0,0,80.0542731285,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,14,55,0,0,0,0,0,0,80.121628046,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,1,0,0,0,15,55,0,0,0,0,0,0,80.1450810432,0
1.0,30.0,0,1.0,0,5.0,0,0,0,0,0,1,0,0,15,55,0,0,0,0,0,0,80.2249920368,0
1.0,30.0,0,1.0,0,5.0,0,0,1,1,0,0,0,0,15,55,0,0,0,0,0,0,80.251595974,0
1.0,30.0,0,1.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.253041029,0
1.0,30.0,0,2.0,0,6.0,0,1,0,0,0,0,0,0,0,37,0,0,0,0,0,0,102.24671793,0
1.0,30.0,0,2.0,0,6.0,0,0,0,0,1,0,0,0,1,37,0,0,0,0,0,0,151.953022957,0
1.0,30.0,0,2.0,0,6.0,0,0,0,0,1,0,0,0,2,37,0,0,0,0,0,0,151.983530045,0
1.0,30.0,0,2.0,0,6.0,0,0,0,0,1,0,0,0,3,37,0,0,0,0,0,0,152.065616131,0
1.0,30.0,0,2.0,0,6.0,0,0,0,0,1,0,0,0,4,37,0,0,0,0,0,0,152.237989902,0
1.0,30.0,0,2.0,0,6.0,0,0,0,0,1,0,0,0,5,37,0,0,0,0,0,0,152.365588903,0
1.0,30.0,0,2.0,0,6.0,0,0,0,0,1,0,0,0,6,37,0,0,0,0,0,0,152.394645929,0
1.0,30.0,0,2.0,0,6.0,0,0,0,0,1,0,0,0,7,37,0,0,0,0,0,0,152.422742128,0
1.0,30.0,0,2.0,0,6.0,0,0,0,0,0,1,0,0,7,37,0,0,0,0,0,0,152.435419083,0
1.0,30.0,0,2.0,0,6.0,0,0,1,1,0,0,0,0,7,37,0,0,0,0,0,0,152.467201948,0
1.0,30.0,0,2.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.572434902,0
1.0,30.0,0,2.0,1,7.0,0,1,0,0,0,0,0,0,0,26,54.0,0,0,0,0,0,161.816978931,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,1,0,0,0,1,26,54.0,0,0,0,0,0,161.92564702,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,1,26,54.0,1,0,0,1,0,161.955455065,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,1,26,54.0,1,0,0,2,0,162.42099905,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,1,26,54.0,1,0,0,3,0,162.440060139,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,1,0,0,0,2,26,54.0,0,0,0,3,0,162.479661942,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,2,26,54.0,1,0,0,4,0,162.534075975,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,1,0,0,0,3,26,54.0,0,0,0,4,0,162.617238045,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,3,26,54.0,1,0,0,5,0,162.666165113,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,1,0,0,0,4,26,54.0,0,0,0,5,0,162.708816051,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,4,26,54.0,1,0,0,6,0,162.863202095,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,1,0,0,0,5,26,54.0,0,0,0,6,0,162.934478998,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,5,26,54.0,1,0,0,7,0,163.073436022,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,5,26,54.0,1,0,0,8,0,163.24010396,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,5,26,54.0,1,0,0,9,0,163.273381948,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,5,26,54.0,1,0,0,10,0,163.393584013,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,5,26,54.0,1,0,0,11,0,163.434186935,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,1,0,0,0,6,26,54.0,0,0,0,11,0,163.755017042,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,6,26,54.0,1,0,0,12,0,163.792611122,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,6,26,54.0,1,0,0,13,0,163.962631941,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,1,0,0,0,7,26,54.0,0,0,0,13,0,164.033307076,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,1,0,0,7,26,54.0,0,0,0,13,0,164.066987038,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,7,26,54.0,1,0,0,14,0,164.105737925,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,7,26,54.0,1,0,0,15,0,164.208297014,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,7,26,54.0,1,0,0,16,0,164.570310116,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,7,26,54.0,1,0,0,17,0,164.771055937,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,7,26,54.0,1,0,0,18,0,164.820272923,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,7,26,54.0,1,0,0,19,0,165.184685946,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,7,26,54.0,1,0,0,20,0,165.268268108,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,7,26,54.0,1,0,0,21,0,165.417619944,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,7,26,54.0,1,0,0,22,0,165.901612043,0
1.0,30.0,0,2.0,1,7.0,0,0,0,0,0,0,0,0,7,26,54.0,0,0,1,0,0,165.90190506,0
1.0,30.0,0,2.0,1,7.0,0,0,1,1,0,0,0,0,7,26,54.0,0,0,0,0,0,165.902107,0
1.0,30.0,0,2.0,0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.170804977,0
1.0,30.0,0,2.0,0,8.0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,172.243081093,0
1.0,30.0,0,2.0,0,8.0,0,0,0,0,1,0,0,0,1,64,0,0,0,0,0,0,172.392892122,0
1.0,30.0,0,2.0,0,8.0,0,0,0,0,0,1,0,0,1,64,0,0,0,0,0,0,172.446064949,0
1.0,30.0,0,2.0,0,8.0,0,0,1,1,0,0,0,0,1,64,0,0,0,0,0,0,172.466893911,0
1.0,30.0,0,2.0,0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.516703129,0
1.0,30.0,0,2.0,0,9.0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,179.580914974,0
1.0,30.0,0,2.0,0,9.0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,179.630651951,0
1.0,30.0,0,2.0,0,9.0,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,0,179.677004099,0
1.0,30.0,0,2.0,0,9.0,0,0,0,0,1,0,0,0,3,8,0,0,0,0,0,0,179.709213972,0
1.0,30.0,0,2.0,0,9.0,0,0,0,0,1,0,0,0,4,8,0,0,0,0,0,0,179.780231953,0
1.0,30.0,0,2.0,0,9.0,0,0,0,0,1,0,0,0,5,8,0,0,0,0,0,0,179.826826096,0
1.0,30.0,0,2.0,0,9.0,0,0,0,0,1,0,0,0,6,8,0,0,0,0,0,0,179.868412971,0
1.0,30.0,0,2.0,0,9.0,0,0,0,0,0,1,0,0,6,8,0,0,0,0,0,0,179.902264118,0
1.0,30.0,0,2.0,0,9.0,0,0,1,1,0,0,0,0,6,8,0,0,0,0,0,0,179.933536053,0
1.0,30.0,0,2.0,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.558425903,0
1.0,30.0,0,2.0,1,10.0,0,1,0,0,0,0,0,0,0,4,105.0,0,0,0,0,0,192.399785042,0
1.0,30.0,0,2.0,1,10.0,0,0,0,0,1,0,0,0,1,4,105.0,0,0,0,0,0,192.475734949,0
