10,20,30,40,50,60,70,80,90,100,run,type
0,0,0,15,20,15,0,0,0,0,1,pop
4,3,6,5,4,7,6,4,7,4,1,social
0,0,4,3,43,0,0,0,0,0,2.0,pop
0,0,0,3,39,7,1,0,0,0,2.0,social
0,0,0,2,12,20,13,3,0,0,3.0,pop
0,0,0,7,10,16,10,7,0,0,3.0,social
0,0,0,2,24,21,2,1,0,0,4.0,pop
0,0,0,7,14,19,10,0,0,0,4.0,social
0,0,0,0,23,23,4,0,0,0,5.0,pop
0,0,0,48,2,0,0,0,0,0,5.0,social
0,0,0,0,50,0,0,0,0,0,6.0,pop
0,0,0,0,50,0,0,0,0,0,7.0,pop
