10,20,30,40,50,60,70,80,90,100,run,type
0,0,0,0,50,0,0,0,0,0,1,pop
0,0,0,0,12,1,12,9,9,7,1,social
0,0,0,0,23,27,0,0,0,0,2.0,pop
0,0,0,0,0,50,0,0,0,0,2.0,social
0,0,0,0,0,50,0,0,0,0,3.0,pop
0,0,0,0,17,10,23,0,0,0,3.0,social
0,0,0,0,0,50,0,0,0,0,4.0,pop
0,0,0,16,15,10,6,3,0,0,4.0,social
0,0,0,50,0,0,0,0,0,0,5.0,pop
0,0,0,50,0,0,0,0,0,0,5.0,social
0,0,0,8,42,0,0,0,0,0,6.0,pop
0,0,0,0,3,47,0,0,0,0,7.0,pop
